id,published,title,authors,categories,hf_papers_available,hf_papers_url,abs_url,pdf_url,local_pdf,matched_queries
2602.05638,2026-02-05T13:18:33Z,SurgMotion: A Video-Native Foundation Model for Universal Understanding of Surgical Videos,Jinlin Wu; Felix Holm; Chuxi Chen; An Wang; Yaxin Hu; Xiaofan Ye; Zelin Zang; Miao Xu; Lihua Zhou; Huai Liao; Danny T. M. Chan; Ming Feng; Wai S. Poon; Hongliang Ren; Dong Yi; Nassir Navab; Gaofeng Meng; Jiebo Luo; Hongbin Liu; Zhen Lei,cs.CV,True,https://huggingface.co/papers/2602.05638,https://arxiv.org/abs/2602.05638,https://arxiv.org/pdf/2602.05638v3,/root/workspace/jepa/pdfs/2602.05638.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2602.04643,2026-02-04T15:11:29Z,MTS-JEPA: Multi-Resolution Joint-Embedding Predictive Architecture for Time-Series Anomaly Prediction,Yanan He; Yunshi Wen; Xin Wang; Tengfei Ma,cs.LG,False,https://huggingface.co/papers/2602.04643,https://arxiv.org/abs/2602.04643,https://arxiv.org/pdf/2602.04643v1,/root/workspace/jepa/pdfs/2602.04643.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2602.03604,2026-02-03T14:56:24Z,A Lightweight Library for Energy-Based Joint-Embedding Predictive Architectures,Basile Terver; Randall Balestriero; Megi Dervishi; David Fan; Quentin Garrido; Tushar Nagarajan; Koustuv Sinha; Wancong Zhang; Mike Rabbat; Yann LeCun; Amir Bar,cs.CV; cs.AI,True,https://huggingface.co/papers/2602.03604,https://arxiv.org/abs/2602.03604,https://arxiv.org/pdf/2602.03604v3,/root/workspace/jepa/pdfs/2602.03604.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2602.02093,2026-02-02T13:38:04Z,Cell-JEPA: Latent Representation Learning for Single-Cell Transcriptomics,Ali ElSheikh; Rui-Xi Wang; Weimin Wu; Yibo Wen; Payam Dibaeinia; Jennifer Yuntong Zhang; Jerry Yao-Chieh Hu; Mei Knudson; Sudarshan Babu; Shao-Hua Sun; Aly A. Khan; Han Liu,cs.CE,False,https://huggingface.co/papers/2602.02093,https://arxiv.org/abs/2602.02093,https://arxiv.org/pdf/2602.02093v1,/root/workspace/jepa/pdfs/2602.02093.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2602.02620,2026-02-02T13:36:36Z,CryoLVM: Self-supervised Learning from Cryo-EM Density Maps with Large Vision Models,Weining Fu; Kai Shu; Kui Xu; Qiangfeng Cliff Zhang,q-bio.QM; cs.AI; cs.LG,False,https://huggingface.co/papers/2602.02620,https://arxiv.org/abs/2602.02620,https://arxiv.org/pdf/2602.02620v2,/root/workspace/jepa/pdfs/2602.02620.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2602.01456,2026-02-01T21:49:30Z,Rectified LpJEPA: Joint-Embedding Predictive Architectures with Sparse and Maximum-Entropy Representations,Yilun Kuang; Yash Dagade; Tim G. J. Rudner; Randall Balestriero; Yann LeCun,cs.LG; cs.CV,True,https://huggingface.co/papers/2602.01456,https://arxiv.org/abs/2602.01456,https://arxiv.org/pdf/2602.01456v1,/root/workspace/jepa/pdfs/2602.01456.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2602.07016,2026-01-31T19:52:54Z,Gaussian-Constrained LeJEPA Representations for Unsupervised Scene Discovery and Pose Consistency,Mohsen Mostafa,cs.CV,False,https://huggingface.co/papers/2602.07016,https://arxiv.org/abs/2602.07016,https://arxiv.org/pdf/2602.07016v1,/root/workspace/jepa/pdfs/2602.07016.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""LeJEPA"""
2602.09040,2026-01-30T20:51:37Z,Soft Clustering Anchors for Self-Supervised Speech Representation Learning in Joint Embedding Prediction Architectures,Georgios Ioannides; Adrian Kieback; Judah Goldfeder; Linsey Pang; Aman Chadha; Aaron Elkins; Yann LeCun; Ravid Shwartz-Ziv,eess.AS; cs.AI; cs.LG; cs.SD,True,https://huggingface.co/papers/2602.09040,https://arxiv.org/abs/2602.09040,https://arxiv.org/pdf/2602.09040v1,/root/workspace/jepa/pdfs/2602.09040.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.22128,2026-01-29T18:49:37Z,The Patient is not a Moving Document: A World Model Training Paradigm for Longitudinal EHR,Irsyad Adam; Zekai Chen; David Laprade; Shaun Porwal; David Laub; Erik Reinertsen; Arda Pekis; Kevin Brown,cs.AI; cs.CE; q-bio.QM,True,https://huggingface.co/papers/2601.22128,https://arxiv.org/abs/2601.22128,https://arxiv.org/pdf/2601.22128v1,/root/workspace/jepa/pdfs/2601.22128.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.22032,2026-01-29T17:39:20Z,Drive-JEPA: Video JEPA Meets Multimodal Trajectory Distillation for End-to-End Driving,Linhan Wang; Zichong Yang; Chen Bai; Guoxiang Zhang; Xiaotong Liu; Xiaoyin Zheng; Xiao-Xiao Long; Chang-Tien Lu; Cheng Lu,cs.CV,True,https://huggingface.co/papers/2601.22032,https://arxiv.org/abs/2601.22032,https://arxiv.org/pdf/2601.22032v1,/root/workspace/jepa/pdfs/2601.22032.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2602.07000,2026-01-28T17:04:06Z,Hierarchical JEPA Meets Predictive Remote Control in Beyond 5G Networks,Abanoub M. Girgis; Ibtissam Labriji; Mehdi Bennis,eess.SY; cs.AI; cs.RO,False,https://huggingface.co/papers/2602.07000,https://arxiv.org/abs/2602.07000,https://arxiv.org/pdf/2602.07000v1,/root/workspace/jepa/pdfs/2602.07000.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.20190,2026-01-28T02:39:47Z,WirelessJEPA: A Multi-Antenna Foundation Model using Spatio-temporal Wireless Latent Predictions,Viet Chu; Omar Mashaal; Hatem Abou-Zeid,eess.SP,False,https://huggingface.co/papers/2601.20190,https://arxiv.org/abs/2601.20190,https://arxiv.org/pdf/2601.20190v1,/root/workspace/jepa/pdfs/2601.20190.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.19822,2026-01-27T17:29:05Z,A Latent Space Framework for Modeling Transient Engine Emissions Using Joint Embedding Predictive Architectures,Ganesh Sundaram; Tobias Gehra; Jonas Ulmen; Mirjan Heubaum; Daniel Görges; Michael Günthner,eess.SY,False,https://huggingface.co/papers/2601.19822,https://arxiv.org/abs/2601.19822,https://arxiv.org/pdf/2601.19822v1,/root/workspace/jepa/pdfs/2601.19822.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.17216,2026-01-23T23:02:04Z,Spatiotemporal Semantic V2X Framework for Cooperative Collision Prediction,Murat Arda Onsu; Poonam Lohan; Burak Kantarci; Aisha Syed; Matthew Andrews; Sean Kennedy,cs.CV; cs.AI; cs.LG; eess.IV,False,https://huggingface.co/papers/2601.17216,https://arxiv.org/abs/2601.17216,https://arxiv.org/pdf/2601.17216v2,/root/workspace/jepa/pdfs/2601.17216.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2601.15891,2026-01-22T12:11:53Z,RadJEPA: Radiology Encoder for Chest X-Rays via Joint Embedding Predictive Architecture,Anas Anwarul Haq Khan; Mariam Husain; Kshitij Jadhav,cs.CV,True,https://huggingface.co/papers/2601.15891,https://arxiv.org/abs/2601.15891,https://arxiv.org/pdf/2601.15891v1,/root/workspace/jepa/pdfs/2601.15891.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.14354,2026-01-20T18:04:16Z,VJEPA: Variational Joint Embedding Predictive Architectures as Probabilistic World Models,Yongchao Huang,cs.LG,False,https://huggingface.co/papers/2601.14354,https://arxiv.org/abs/2601.14354,https://arxiv.org/pdf/2601.14354v1,/root/workspace/jepa/pdfs/2601.14354.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.10592,2026-01-15T17:02:27Z,Action100M: A Large-scale Video Action Dataset,Delong Chen; Tejaswi Kasarla; Yejin Bang; Mustafa Shukor; Willy Chung; Jade Yu; Allen Bolourchi; Theo Moutakanni; Pascale Fung,cs.CV,True,https://huggingface.co/papers/2601.10592,https://arxiv.org/abs/2601.10592,https://arxiv.org/pdf/2601.10592v1,/root/workspace/jepa/pdfs/2601.10592.pdf,"all:""JEPA""; all:""V-JEPA"""
2601.09524,2026-01-14T14:48:11Z,Video Joint-Embedding Predictive Architectures for Facial Expression Recognition,Lennart Eing; Cristina Luna-Jiménez; Silvan Mertes; Elisabeth André,cs.CV; cs.HC,False,https://huggingface.co/papers/2601.09524,https://arxiv.org/abs/2601.09524,https://arxiv.org/pdf/2601.09524v1,/root/workspace/jepa/pdfs/2601.09524.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2601.06212,2026-01-08T18:40:31Z,Akasha 2: Hamiltonian State Space Duality and Visual-Language Joint Embedding Predictive Architectur,Yani Meziani,cs.CV; cs.AI,False,https://huggingface.co/papers/2601.06212,https://arxiv.org/abs/2601.06212,https://arxiv.org/pdf/2601.06212v1,/root/workspace/jepa/pdfs/2601.06212.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.03665,2026-01-07T07:38:58Z,PhysVideoGenerator: Towards Physically Aware Video Generation via Latent Physics Guidance,Siddarth Nilol Kundur Satish; Devesh Jaiswal; Hongyu Chen; Abhishek Bakshi,cs.CV,True,https://huggingface.co/papers/2601.03665,https://arxiv.org/abs/2601.03665,https://arxiv.org/pdf/2601.03665v1,/root/workspace/jepa/pdfs/2601.03665.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2601.01577,2026-01-04T15:49:46Z,HanoiWorld : A Joint Embedding Predictive Architecture BasedWorld Model for Autonomous Vehicle Controller,Tran Tien Dat; Nguyen Hai An; Nguyen Khanh Viet Dung; Nguyen Duy Duc,cs.RO; cs.AI,False,https://huggingface.co/papers/2601.01577,https://arxiv.org/abs/2601.01577,https://arxiv.org/pdf/2601.01577v1,/root/workspace/jepa/pdfs/2601.01577.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2601.00366,2026-01-01T14:59:58Z,BERT-JEPA: Reorganizing CLS Embeddings for Language-Invariant Semantics,Taj Gillin; Adam Lalani; Kenneth Zhang; Marcel Mateos Salles,cs.CL; cs.AI; cs.LG,False,https://huggingface.co/papers/2601.00366,https://arxiv.org/abs/2601.00366,https://arxiv.org/pdf/2601.00366v1,/root/workspace/jepa/pdfs/2601.00366.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2512.24497,2025-12-30T22:50:03Z,What Drives Success in Physical Planning with Joint-Embedding Predictive World Models?,Basile Terver; Tsung-Yen Yang; Jean Ponce; Adrien Bardes; Yann LeCun,cs.AI; cs.LG; cs.RO; stat.ML,True,https://huggingface.co/papers/2512.24497,https://arxiv.org/abs/2512.24497,https://arxiv.org/pdf/2512.24497v2,/root/workspace/jepa/pdfs/2512.24497.pdf,"all:""JEPA""; all:""V-JEPA"""
2601.00844,2025-12-28T20:17:49Z,Value-guided action planning with JEPA world models,Matthieu Destrade; Oumayma Bounou; Quentin Le Lidec; Jean Ponce; Yann LeCun,cs.LG; cs.AI; cs.RO,False,https://huggingface.co/papers/2601.00844,https://arxiv.org/abs/2601.00844,https://arxiv.org/pdf/2601.00844v1,/root/workspace/jepa/pdfs/2601.00844.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2512.21881,2025-12-26T06:10:31Z,SLIM-Brain: A Data- and Training-Efficient Foundation Model for fMRI Data Analysis,Mo Wang; Junfeng Xia; Wenhao Ye; Enyu Liu; Kaining Peng; Jianfeng Feng; Quanying Liu; Hongkai Wen,cs.CV; q-bio.NC,True,https://huggingface.co/papers/2512.21881,https://arxiv.org/abs/2512.21881,https://arxiv.org/pdf/2512.21881v3,/root/workspace/jepa/pdfs/2512.21881.pdf,"all:""JEPA"""
2512.19605,2025-12-22T17:41:26Z,KerJEPA: Kernel Discrepancies for Euclidean Self-Supervised Learning,Eric Zimmermann; Harley Wiltzer; Justin Szeto; David Alvarez-Melis; Lester Mackey,cs.LG; cs.CV,False,https://huggingface.co/papers/2512.19605,https://arxiv.org/abs/2512.19605,https://arxiv.org/pdf/2512.19605v1,/root/workspace/jepa/pdfs/2512.19605.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""LeJEPA"""
2512.19171,2025-12-22T09:05:06Z,JEPA-Reasoner: Decoupling Latent Reasoning from Token Generation,Bingyang Kelvin Liu; Ziyu Patrick Chen; David P. Woodruff,cs.CL,True,https://huggingface.co/papers/2512.19171,https://arxiv.org/abs/2512.19171,https://arxiv.org/pdf/2512.19171v3,/root/workspace/jepa/pdfs/2512.19171.pdf,"all:""JEPA""; all:""JEPA-Reasoner""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2512.15885,2025-12-17T19:01:34Z,Seeing Beyond Words: Self-Supervised Visual Learning for Multimodal Large Language Models,Davide Caffagni; Sara Sarto; Marcella Cornia; Lorenzo Baraldi; Pier Luigi Dovesi; Shaghayegh Roohi; Mark Granroth-Wilding; Rita Cucchiara,cs.CV; cs.AI; cs.CL; cs.MM,True,https://huggingface.co/papers/2512.15885,https://arxiv.org/abs/2512.15885,https://arxiv.org/pdf/2512.15885v1,/root/workspace/jepa/pdfs/2512.15885.pdf,"all:""I-JEPA""; all:""JEPA"""
2512.13684,2025-12-15T18:59:48Z,Recurrent Video Masked Autoencoders,Daniel Zoran; Nikhil Parthasarathy; Yi Yang; Drew A Hudson; Joao Carreira; Andrew Zisserman,cs.CV,True,https://huggingface.co/papers/2512.13684,https://arxiv.org/abs/2512.13684,https://arxiv.org/pdf/2512.13684v2,/root/workspace/jepa/pdfs/2512.13684.pdf,"all:""JEPA""; all:""V-JEPA"""
2512.10942,2025-12-11T18:59:22Z,VL-JEPA: Joint Embedding Predictive Architecture for Vision-language,Delong Chen; Mustafa Shukor; Theo Moutakanni; Willy Chung; Jade Yu; Tejaswi Kasarla; Yejin Bang; Allen Bolourchi; Yann LeCun; Pascale Fung,cs.CV,True,https://huggingface.co/papers/2512.10942,https://arxiv.org/abs/2512.10942,https://arxiv.org/pdf/2512.10942v2,/root/workspace/jepa/pdfs/2512.10942.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2512.07168,2025-12-08T05:01:51Z,JEPA as a Neural Tokenizer: Learning Robust Speech Representations with Density Adaptive Attention,Georgios Ioannides; Christos Constantinou; Aman Chadha; Aaron Elkins; Linsey Pang; Ravid Shwartz-Ziv; Yann LeCun,cs.SD; cs.AI; cs.LG; eess.AS,True,https://huggingface.co/papers/2512.07168,https://arxiv.org/abs/2512.07168,https://arxiv.org/pdf/2512.07168v1,/root/workspace/jepa/pdfs/2512.07168.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2512.06628,2025-12-07T02:28:06Z,MIND-V: Hierarchical World Model for Long-Horizon Robotic Manipulation with RL-based Physical Alignment,Ruicheng Zhang; Mingyang Zhang; Jun Zhou; Zhangrui Guo; Zunnan Xu; Xiaofan Liu; Zhizhou Zhong; Puxin Yan; Haocheng Luo; Xiu Li,cs.RO; cs.CV,True,https://huggingface.co/papers/2512.06628,https://arxiv.org/abs/2512.06628,https://arxiv.org/pdf/2512.06628v2,/root/workspace/jepa/pdfs/2512.06628.pdf,"all:""V-JEPA2"""
2512.06232,2025-12-06T00:49:41Z,Opinion: Learning Intuitive Physics May Require More than Visual Data,Ellen Su; Solim Legris; Todd M. Gureckis; Mengye Ren,cs.CV; cs.LG,False,https://huggingface.co/papers/2512.06232,https://arxiv.org/abs/2512.06232,https://arxiv.org/pdf/2512.06232v1,/root/workspace/jepa/pdfs/2512.06232.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2511.23428,2025-11-28T18:25:54Z,DisMo: Disentangled Motion Representations for Open-World Motion Transfer,Thomas Ressler-Antal; Frank Fundel; Malek Ben Alaya; Stefan Andreas Baumann; Felix Krause; Ming Gui; Björn Ommer,cs.CV,False,https://huggingface.co/papers/2511.23428,https://arxiv.org/abs/2511.23428,https://arxiv.org/pdf/2511.23428v1,/root/workspace/jepa/pdfs/2511.23428.pdf,"all:""JEPA""; all:""V-JEPA"""
2511.18640,2025-11-23T22:34:50Z,Health system learning achieves generalist neuroimaging models,Akhil Kondepudi; Akshay Rao; Chenhui Zhao; Yiwei Lyu; Samir Harake; Soumyanil Banerjee; Rushikesh Joshi; Anna-Katharina Meissner; Renly Hou; Cheng Jiang; Asadur Chowdury; Ashok Srinivasan; Brian Athey; Vikas Gulani; Aditya Pandey; Honglak Lee; Todd Hollon,cs.CV; cs.AI; cs.LG,True,https://huggingface.co/papers/2511.18640,https://arxiv.org/abs/2511.18640,https://arxiv.org/pdf/2511.18640v1,/root/workspace/jepa/pdfs/2511.18640.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2511.18424,2025-11-23T12:40:04Z,CrossJEPA: Cross-Modal Joint-Embedding Predictive Architecture for Efficient 3D Representation Learning from 2D Images,Avishka Perera; Kumal Hewagamage; Saeedha Nazar; Kavishka Abeywardana; Hasitha Gallella; Ranga Rodrigo; Mohamed Afham,cs.CV,False,https://huggingface.co/papers/2511.18424,https://arxiv.org/abs/2511.18424,https://arxiv.org/pdf/2511.18424v1,/root/workspace/jepa/pdfs/2511.18424.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2511.17354,2025-11-21T16:18:50Z,DSeq-JEPA: Discriminative Sequential Joint-Embedding Predictive Architecture,Xiangteng He; Shunsuke Sakai; Shivam Chandhok; Sara Beery; Kun Yuan; Nicolas Padoy; Tatsuhito Hasegawa; Leonid Sigal,cs.CV,True,https://huggingface.co/papers/2511.17354,https://arxiv.org/abs/2511.17354,https://arxiv.org/pdf/2511.17354v3,/root/workspace/jepa/pdfs/2511.17354.pdf,"all:""I-JEPA""; all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2511.16567,2025-11-20T17:22:51Z,POMA-3D: The Point Map Way to 3D Scene Understanding,Ye Mao; Weixun Luo; Ranran Huang; Junpeng Jing; Krystian Mikolajczyk,cs.CV,False,https://huggingface.co/papers/2511.16567,https://arxiv.org/abs/2511.16567,https://arxiv.org/pdf/2511.16567v2,/root/workspace/jepa/pdfs/2511.16567.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2511.16333,2025-11-20T13:11:45Z,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning",Mohammad Areeb Qazi; Maryam Nadeem; Mohammad Yaqub,cs.LG,False,https://huggingface.co/papers/2511.16333,https://arxiv.org/abs/2511.16333,https://arxiv.org/pdf/2511.16333v1,/root/workspace/jepa/pdfs/2511.16333.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2511.10894,2025-11-14T02:14:08Z,DINOv3 as a Frozen Encoder for CRPS-Oriented Probabilistic Rainfall Nowcasting,Luciano Araujo Dourado Filho; Almir Moreira da Silva Neto; Anthony Miyaguchi; Rodrigo Pereira David; Rodrigo Tripodi Calumby; Lukáš Picek,cs.CV; cs.AI,False,https://huggingface.co/papers/2511.10894,https://arxiv.org/abs/2511.10894,https://arxiv.org/pdf/2511.10894v2,/root/workspace/jepa/pdfs/2511.10894.pdf,"all:""JEPA""; all:""V-JEPA"""
2511.09783,2025-11-12T22:33:56Z,Koopman Invariants as Drivers of Emergent Time-Series Clustering in Joint-Embedding Predictive Architectures,Pablo Ruiz-Morales; Dries Vanoost; Davy Pissoort; Mathias Verbeke,cs.LG; cs.AI,False,https://huggingface.co/papers/2511.09783,https://arxiv.org/abs/2511.09783,https://arxiv.org/pdf/2511.09783v2,/root/workspace/jepa/pdfs/2511.09783.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2511.09675,2025-11-12T19:27:40Z,PriVi: Towards A General-Purpose Video Model For Primate Behavior In The Wild,Felix B. Mueller; Jan F. Meier; Timo Lueddecke; Richard Vogg; Roger L. Freixanet; Valentin Hassler; Tiffany Bosshard; Elif Karakoc; William J. O'Hearn; Sofia M. Pereira; Sandro Sehner; Kaja Wierucka; Judith Burkart; Claudia Fichtel; Julia Fischer; Alexander Gail; Catherine Hobaiter; Julia Ostner; Liran Samuni; Oliver Schülke; Neda Shahidi; Erin G. Wessling; Alexander S. Ecker,cs.CV; cs.LG,True,https://huggingface.co/papers/2511.09675,https://arxiv.org/abs/2511.09675,https://arxiv.org/pdf/2511.09675v3,/root/workspace/jepa/pdfs/2511.09675.pdf,"all:""JEPA""; all:""V-JEPA"""
2511.08544,2025-11-11T18:21:55Z,LeJEPA: Provable and Scalable Self-Supervised Learning Without the Heuristics,Randall Balestriero; Yann LeCun,cs.LG; cs.AI; cs.CV; stat.ML,True,https://huggingface.co/papers/2511.08544,https://arxiv.org/abs/2511.08544,https://arxiv.org/pdf/2511.08544v3,/root/workspace/jepa/pdfs/2511.08544.pdf,"all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""LeJEPA"""
2511.05622,2025-11-06T23:12:43Z,Grounding Foundational Vision Models with 3D Human Poses for Robust Action Recognition,Nicholas Babey; Tiffany Gu; Yiheng Li; Cristian Meo; Kevin Zhu,cs.CV; cs.AI; cs.LG; cs.RO,False,https://huggingface.co/papers/2511.05622,https://arxiv.org/abs/2511.05622,https://arxiv.org/pdf/2511.05622v1,/root/workspace/jepa/pdfs/2511.05622.pdf,"all:""JEPA""; all:""V-JEPA"""
2510.21581,2025-10-24T15:49:54Z,Foley Control: Aligning a Frozen Latent Text-to-Audio Model to Video,Ciara Rowles; Varun Jampani; Simon Donné; Shimon Vainer; Julian Parker; Zach Evans,cs.CV; cs.SD,True,https://huggingface.co/papers/2510.21581,https://arxiv.org/abs/2510.21581,https://arxiv.org/pdf/2510.21581v1,/root/workspace/jepa/pdfs/2510.21581.pdf,"all:""V-JEPA2"""
2510.21840,2025-10-22T13:40:38Z,Improving the Physics of Video Generation with VJEPA-2 Reward Signal,Jianhao Yuan; Xiaofeng Zhang; Felix Friedrich; Nicolas Beltran-Velez; Melissa Hall; Reyhane Askari-Hemmat; Xiaochuang Han; Nicolas Ballas; Michal Drozdzal; Adriana Romero-Soriano,cs.CV; cs.GR,False,https://huggingface.co/papers/2510.21840,https://arxiv.org/abs/2510.21840,https://arxiv.org/pdf/2510.21840v1,/root/workspace/jepa/pdfs/2510.21840.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2510.16240,2025-10-17T22:05:25Z,Cosmos-Surg-dVRK: World Foundation Model-based Automated Online Evaluation of Surgical Robot Policy Learning,Lukas Zbinden; Nigel Nelson; Juo-Tung Chen; Xinhao Chen; Ji Woong Kim; Mahdi Azizian; Axel Krieger; Sean Huver,cs.RO,False,https://huggingface.co/papers/2510.16240,https://arxiv.org/abs/2510.16240,https://arxiv.org/pdf/2510.16240v2,/root/workspace/jepa/pdfs/2510.16240.pdf,"all:""JEPA""; all:""V-JEPA"""
2510.14876,2025-10-16T16:55:30Z,BADAS: Context Aware Collision Prediction Using Real-World Dashcam Data,Roni Goldshmidt; Hamish Scott; Lorenzo Niccolini; Shizhan Zhu; Daniel Moura; Orly Zvitia,cs.CV,True,https://huggingface.co/papers/2510.14876,https://arxiv.org/abs/2510.14876,https://arxiv.org/pdf/2510.14876v1,/root/workspace/jepa/pdfs/2510.14876.pdf,"all:""V-JEPA2"""
2510.05949,2025-10-07T14:06:30Z,Gaussian Embeddings: How JEPAs Secretly Learn Your Data Density,Randall Balestriero; Nicolas Ballas; Mike Rabbat; Yann LeCun,cs.LG; cs.AI; cs.CV; stat.ML,True,https://huggingface.co/papers/2510.05949,https://arxiv.org/abs/2510.05949,https://arxiv.org/pdf/2510.05949v1,/root/workspace/jepa/pdfs/2510.05949.pdf,"all:""I-JEPA""; all:""JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2510.03706,2025-10-04T07:11:20Z,EmbodiSwap for Zero-Shot Robot Imitation Learning,Eadom Dessalene; Pavan Mantripragada; Michael Maynord; Yiannis Aloimonos,cs.RO; cs.AI; cs.CV; cs.LG,False,https://huggingface.co/papers/2510.03706,https://arxiv.org/abs/2510.03706,https://arxiv.org/pdf/2510.03706v1,/root/workspace/jepa/pdfs/2510.03706.pdf,"all:""JEPA""; all:""V-JEPA"""
2510.03075,2025-10-03T15:02:27Z,What Drives Compositional Generalization in Visual Generative Models?,Karim Farid; Rajat Sahay; Yumna Ali Alnaggar; Simon Schrodi; Volker Fischer; Cordelia Schmid; Thomas Brox,cs.CV; cs.AI; cs.LG,False,https://huggingface.co/papers/2510.03075,https://arxiv.org/abs/2510.03075,https://arxiv.org/pdf/2510.03075v2,/root/workspace/jepa/pdfs/2510.03075.pdf,"all:""JEPA"""
2510.02311,2025-10-02T17:59:50Z,Inferring Dynamic Physical Properties from Video Foundation Models,Guanqi Zhan; Xianzheng Ma; Weidi Xie; Andrew Zisserman,cs.CV; cs.LG,False,https://huggingface.co/papers/2510.02311,https://arxiv.org/abs/2510.02311,https://arxiv.org/pdf/2510.02311v2,/root/workspace/jepa/pdfs/2510.02311.pdf,"all:""JEPA""; all:""V-JEPA"""
2510.00974,2025-10-01T14:51:10Z,JEPA-T: Joint-Embedding Predictive Architecture with Text Fusion for Image Generation,Siheng Wan; Zhengtao Yao; Zhengdao Li; Junhao Dong; Yanshu Li; Yikai Li; Linshan Li; Haoyan Xu; Yijiang Li; Zhikang Dong; Huacan Wang; Jifeng Shen,cs.CV,True,https://huggingface.co/papers/2510.00974,https://arxiv.org/abs/2510.00974,https://arxiv.org/pdf/2510.00974v1,/root/workspace/jepa/pdfs/2510.00974.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
