paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2601.19822,A Latent Space Framework for Modeling Transient Engine Emissions Using Joint Embedding Predictive Architectures,arxiv,2026-01-27T17:29:05Z,Ganesh Sundaram; Tobias Gehra; Jonas Ulmen; Mirjan Heubaum; Daniel Görges; Michael Günthner,eess.SY,https://huggingface.co/papers/2601.19822,https://arxiv.org/abs/2601.19822,/root/workspace/jepa/pdfs/2601.19822.pdf,A structured JEPA latent space can model transient engine emissions more accurately and efficiently than monolithic neural baselines.,"Learns emission dynamics from combined PEMS and high-frequency hardware-in-the-loop data using a JEPA framework, then supports pruning and post-training quantization for deployment.","The approach outperforms strong LSTM baselines in data efficiency, predictive accuracy, and generalization, while quantization and pruning greatly reduce footprint with negligible loss.",The summary is specific to transient engine-emission modeling and does not describe results beyond the reported datasets and regimes.,"Use the efficient JEPA model for onboard emission control, model predictive control, or model-based reinforcement learning in future powertrains.",abstract-level synthesis
2601.15891,RadJEPA: Radiology Encoder for Chest X-Rays via Joint Embedding Predictive Architecture,huggingface_papers;arxiv,2026-01-22T12:11:53Z,Anas Anwarul Haq Khan; Mariam Husain; Kshitij Jadhav,cs.CV,https://huggingface.co/papers/2601.15891,https://arxiv.org/abs/2601.15891,/root/workspace/jepa/pdfs/2601.15891.pdf,Robust radiology image encoders can be learned from unlabeled chest X-rays without language supervision by predicting masked-region latent representations.,"Introduces RadJEPA, a self-supervised JEPA framework pretrained solely on unlabeled chest X-rays and evaluated on disease classification, semantic segmentation, and report generation.","RadJEPA outperforms state-of-the-art baselines, including Rad-DINO, across the reported radiology benchmarks.","The summary centers on chest X-rays, so extension to other medical imaging modalities is not established here.",Apply language-free JEPA pretraining to broader radiology and medical-imaging representation-learning tasks.,abstract-level synthesis
2601.14354,VJEPA: Variational Joint Embedding Predictive Architectures as Probabilistic World Models,arxiv,2026-01-20T18:04:16Z,Yongchao Huang,cs.LG,https://huggingface.co/papers/2601.14354,https://arxiv.org/abs/2601.14354,/root/workspace/jepa/pdfs/2601.14354.pdf,"Deterministic JEPA objectives obscure probabilistic semantics and limit use in stochastic control, so a variational probabilistic JEPA can provide uncertainty-aware world modeling without reconstructing observations.","Introduces Variational JEPA to learn a predictive distribution over future latent states with a variational objective, develops Bayesian JEPA with a product-of-experts belief factorization, proves links to PSRs/Bayesian filtering and control sufficiency, and tests the approach in a noisy environment experiment.","The paper claims VJEPA unifies JEPA-style representation learning with predictive state representations and Bayesian filtering, can avoid collapse, and in noisy experiments filters nuisance distractors better than generative baselines while enabling uncertainty estimates and modular constraint handling.",Evidence described in the abstract is centered on theory plus a noisy-environment experiment; broader empirical validation across more control domains is not reported there.,Apply probabilistic JEPA world models to broader uncertainty-aware planning problems and further explore zero-shot transfer or modular constraint satisfaction with the Bayesian extension.,abstract-level synthesis
2601.09524,Video Joint-Embedding Predictive Architectures for Facial Expression Recognition,arxiv,2026-01-14T14:48:11Z,Lennart Eing; Cristina Luna-Jiménez; Silvan Mertes; Elisabeth André,cs.CV; cs.HC,https://huggingface.co/papers/2601.09524,https://arxiv.org/abs/2601.09524,/root/workspace/jepa/pdfs/2601.09524.pdf,V-JEPA pretraining can support facial expression recognition by learning semantically useful video embeddings without relying on pixel-level reconstruction.,"Uses a pre-trained V-JEPA video encoder and trains shallow classifiers on the RAVDESS and CREMA-D datasets, with additional cross-dataset evaluation.","The abstract reports state-of-the-art performance on RAVDESS, the best vision-based result on CREMA-D (+1.48 WAR), and strong cross-dataset generalization.",The evidence presented is limited to the RAVDESS and CREMA-D FER benchmarks with shallow classifiers; wider task coverage is not discussed in the abstract.,Extend embedding-based JEPA pretraining to broader FER benchmarks and related affective video understanding tasks.,abstract-level synthesis
2601.01577,HanoiWorld : A Joint Embedding Predictive Architecture BasedWorld Model for Autonomous Vehicle Controller,arxiv,2026-01-04T15:49:46Z,Tran Tien Dat; Nguyen Hai An; Nguyen Khanh Viet Dung; Nguyen Duy Duc,cs.RO; cs.AI,https://huggingface.co/papers/2601.01577,https://arxiv.org/abs/2601.01577,/root/workspace/jepa/pdfs/2601.01577.pdf,A JEPA-based world model may offer a more safety-aware and effective alternative to data-hungry pixel-reconstruction reinforcement learning for autonomous vehicle control.,"Introduces Hanoi-World, a JEPA-based world model with an RNN for long-term horizontal planning, and evaluates it in multiple Highway-Env simulation settings.",The abstract says Hanoi-World can produce effective driving plans with safety awareness and achieves a favorable collision rate relative to stated baselines in the simulated environments.,"The reported evidence is confined to Highway-Env simulations, and the abstract does not provide broader validation, detailed metrics, or real-world testing.",Investigate JEPA-based planning for richer driving scenarios and study whether the safety-oriented world-model approach transfers beyond simulation.,abstract-level synthesis
2601.00366,BERT-JEPA: Reorganizing CLS Embeddings for Language-Invariant Semantics,arxiv,2026-01-01T14:59:58Z,Taj Gillin; Adam Lalani; Kenneth Zhang; Marcel Mateos Salles,cs.CL; cs.AI; cs.LG,https://huggingface.co/papers/2601.00366,https://arxiv.org/abs/2601.00366,/root/workspace/jepa/pdfs/2601.00366.pdf,Adding a JEPA objective to BERT-style models can reorganize the CLS embedding space into more language-invariant semantic structure and improve multilingual performance.,"Proposes BERT-JEPA, which augments BERT-style training with a JEPA objective targeting the CLS embedding space, and evaluates the result on multilingual benchmarks.","The abstract states that the approach combats collapsed CLS embeddings, yields a language-agnostic embedding space, and improves results across multilingual benchmarks.",The summary does not specify the multilingual benchmarks or discuss behavior beyond BERT-style models.,Explore JEPA-based objectives for multilingual representation learning in other language-model architectures and settings.,abstract-level synthesis
2601.00844,Value-guided action planning with JEPA world models,arxiv,2025-12-28T20:17:49Z,Matthieu Destrade; Oumayma Bounou; Quentin Le Lidec; Jean Ponce; Yann LeCun,cs.LG; cs.AI; cs.RO,https://huggingface.co/papers/2601.00844,https://arxiv.org/abs/2601.00844,/root/workspace/jepa/pdfs/2601.00844.pdf,JEPA world models can support better action planning when their embedding geometry is explicitly shaped to reflect goal-conditioned value.,"Introduces a training constraint so the negative goal-conditioned value function for reaching cost is approximated by distance between state embeddings, then compares the method with standard JEPA models on simple control tasks.",The abstract reports significantly improved planning performance over standard JEPA models on the evaluated simple control tasks.,"The empirical evidence mentioned is limited to simple control tasks, so broader planning settings are not established by the abstract alone.",Test value-shaped JEPA representations in more complex control domains and broader model-based planning problems.,abstract-level synthesis
2512.19171,JEPA-Reasoner: Decoupling Latent Reasoning from Token Generation,huggingface_papers;arxiv,2025-12-22T09:05:06Z,Bingyang Kelvin Liu; Ziyu Patrick Chen; David P. Woodruff,cs.CL,https://huggingface.co/papers/2512.19171,https://arxiv.org/abs/2512.19171,/root/workspace/jepa/pdfs/2512.19171.pdf,Reasoning should be decoupled from token generation so that latent reasoning is less vulnerable to expression errors and can better preserve uncertainty.,"Proposes JEPA-Reasoner, which uses a JEPA module for latent-space reasoning and a separate Talker module for linguistic reconstruction, and evaluates the design in controlled synthetic and natural-language experiments.","The abstract claims the decoupled design contains token-level errors, exposes the full latent reasoning trajectory to generation, supports mixed-hypothesis uncertainty, and yields a 149.5% 8-shot GSM8K improvement for a 0.9B model over a coupled Transformer baseline trained on the same data.",The evidence described is limited to controlled experiments and a specific model scale; wider benchmark coverage is not detailed in the abstract.,Pursue decoupled latent-reasoning architectures as an alternative scaling path for more robust complex reasoning systems.,abstract-level synthesis
2512.10942,VL-JEPA: Joint Embedding Predictive Architecture for Vision-language,huggingface_papers;arxiv,2025-12-11T18:59:22Z,Delong Chen; Mustafa Shukor; Theo Moutakanni; Willy Chung; Jade Yu; Tejaswi Kasarla; Yejin Bang; Allen Bolourchi; Yann LeCun; Pascale Fung,cs.CV,https://huggingface.co/papers/2512.10942,https://arxiv.org/abs/2512.10942,/root/workspace/jepa/pdfs/2512.10942.pdf,Predicting continuous text embeddings rather than autoregressively generating tokens can make vision-language models more parameter-efficient while preserving or improving performance.,"Builds a JEPA-based vision-language model that predicts target text embeddings, uses a lightweight decoder only when text output is needed, introduces selective decoding, and compares against standard token-space training under matched encoder and data conditions.","The abstract reports stronger performance than standard token-space training with 50% fewer trainable parameters, 2.85x fewer decoding operations with similar quality under selective decoding, superior average results to CLIP, SigLIP2, and Perception Encoder on video classification and retrieval, and VQA performance comparable to classical VLMs with 1.6B parameters.","The abstract highlights selected classification, retrieval, and VQA evaluations, but does not detail broader generative-language behavior or other deployment tradeoffs.",Extend JEPA-style vision-language learning to richer multimodal tasks and further exploit adaptive decoding for efficient inference.,abstract-level synthesis
2512.07168,JEPA as a Neural Tokenizer: Learning Robust Speech Representations with Density Adaptive Attention,huggingface_papers;arxiv,2025-12-08T05:01:51Z,Georgios Ioannides; Christos Constantinou; Aman Chadha; Aaron Elkins; Linsey Pang; Ravid Shwartz-Ziv; Yann LeCun,cs.SD; cs.AI; cs.LG; eess.AS,https://huggingface.co/papers/2512.07168,https://arxiv.org/abs/2512.07168,/root/workspace/jepa/pdfs/2512.07168.pdf,A JEPA-based latent prediction stage combined with density-adaptive attention can learn robust speech representations that also support efficient neural tokenization.,"Uses a two-stage framework: first JEPA with density adaptive attention learns semantic audio features via masked latent prediction, then finite scalar quantization, mixed-radix packing, and a HiFi-GAN decoder produce reversible tokens and waveform reconstruction.",The abstract says the method discovers hierarchical speech structure with adaptive temporal feature selection at 2.5 Hz and yields reversible compressed tokens at 47.5 tokens/sec that are competitive with and often more efficient than existing neural audio codecs.,"The abstract does not name benchmark datasets or downstream speech tasks, so empirical scope is only broadly described there.",Develop language-model-friendly speech tokenizers and compressed audio representations building on JEPA-style latent speech learning.,abstract-level synthesis
2511.18424,CrossJEPA: Cross-Modal Joint-Embedding Predictive Architecture for Efficient 3D Representation Learning from 2D Images,arxiv,2025-11-23T12:40:04Z,Avishka Perera; Kumal Hewagamage; Saeedha Nazar; Kavishka Abeywardana; Hasitha Gallella; Ranga Rodrigo; Mohamed Afham,cs.CV,https://huggingface.co/papers/2511.18424,https://arxiv.org/abs/2511.18424,/root/workspace/jepa/pdfs/2511.18424.pdf,Cross-modal JEPA pretraining can turn 2D image supervision into an efficient route for strong 3D representation learning from point clouds.,"Introduces CrossJEPA, which distills embeddings from a frozen image foundation model into a point-cloud encoder by predicting rendered 2D view embeddings, with cross-domain projection conditioning and cached target embeddings for efficiency.","The abstract reports new state-of-the-art linear-probing accuracy on ModelNet40 (94.2%) and ScanObjectNN (88.3%) using 14.1M pretraining parameters and about six hours on a single GPU, while emphasizing memory and compute efficiency.",The evidence emphasized in the abstract centers on linear probing over two 3D benchmarks; broader 3D tasks are not discussed there.,Apply cross-modal JEPA distillation to additional 3D tasks and further exploit efficient frozen-teacher pretraining in resource-constrained settings.,abstract-level synthesis
2511.17354,DSeq-JEPA: Discriminative Sequential Joint-Embedding Predictive Architecture,huggingface_papers;arxiv,2025-11-21T16:18:50Z,Xiangteng He; Shunsuke Sakai; Shivam Chandhok; Sara Beery; Kun Yuan; Nicolas Padoy; Tatsuhito Hasegawa; Leonid Sigal,cs.CV,https://huggingface.co/papers/2511.17354,https://arxiv.org/abs/2511.17354,/root/workspace/jepa/pdfs/2511.17354.pdf,Sequentially predicting image regions in discriminative order can overcome the limitations of parallel I-JEPA prediction and yield stronger visual representations.,"Proposes DSeq-JEPA, which uses attention-derived saliency to identify primary discriminative regions and then predicts later regions sequentially in a curriculum-like order, with evaluations across classification, fine-grained recognition, detection, segmentation, and reasoning tasks.",The abstract states that DSeq-JEPA consistently learns more discriminative and generalizable representations than I-JEPA variants across the evaluated tasks.,The summary focuses on comparisons with I-JEPA variants on visual tasks and does not discuss possible computational tradeoffs in the abstract.,Explore sequential discriminative prediction in broader self-supervised visual learning and reasoning settings.,abstract-level synthesis
2511.09783,Koopman Invariants as Drivers of Emergent Time-Series Clustering in Joint-Embedding Predictive Architectures,arxiv,2025-11-12T22:33:56Z,Pablo Ruiz-Morales; Dries Vanoost; Davy Pissoort; Mathias Verbeke,cs.LG; cs.AI,https://huggingface.co/papers/2511.09783,https://arxiv.org/abs/2511.09783,/root/workspace/jepa/pdfs/2511.09783.pdf,"JEPA time-series clustering can be explained by the predictive objective implicitly learning Koopman invariants, rather than by an unexplained emergent effect.","Develops a theoretical analysis showing when an idealized JEPA loss is minimized by regime-indicator representations tied to Koopman eigenfunctions, and validates the explanation on synthetic data with known dynamics.","The abstract claims the theory explains regime clustering, identifies a near-identity linear predictor as the key inductive bias for learning invariants, and links predictor design to representation disentanglement.","Validation is described on synthetic data and an idealized theoretical setting, with no real-world time-series evaluation mentioned in the abstract.",Use the Koopman-based perspective to design more interpretable and robust JEPA models for time-series analysis.,abstract-level synthesis
2510.00974,JEPA-T: Joint-Embedding Predictive Architecture with Text Fusion for Image Generation,huggingface_papers;arxiv,2025-10-01T14:51:10Z,Siheng Wan; Zhengtao Yao; Zhengdao Li; Junhao Dong; Yanshu Li; Yikai Li; Linshan Li; Haoyan Xu; Yijiang Li; Zhikang Dong; Huacan Wang; Jifeng Shen,cs.CV,https://huggingface.co/papers/2510.00974,https://arxiv.org/abs/2510.00974,/root/workspace/jepa/pdfs/2510.00974.pdf,Late fusion plus objective-level text alignment can make a joint-embedding predictive transformer effective for text-conditioned image generation while keeping the backbone general.,"Introduces JEPA-T, which encodes images and captions into discrete tokens, applies a joint-embedding predictive Transformer, adds cross-attention after the predictor for conditional denoising, injects raw text embeddings before the flow-matching loss, and uses iterative denoising at inference.","On ImageNet-1K, the abstract reports strong data efficiency, open-vocabulary generalization, and consistent gains over non-fusion and late-fusion baselines.",The abstract only names ImageNet-1K evaluations and does not describe broader text-to-image benchmarks or qualitative failure modes.,Extend JEPA-style multimodal token modeling to broader text-to-image generation settings and other conditional generative tasks.,abstract-level synthesis
2509.24317,Rethinking JEPA: Compute-Efficient Video SSL with Frozen Teachers,huggingface_papers;arxiv,2025-09-29T05:55:17Z,Xianhang Li; Chen Huang; Chun-Liang Li; Eran Malach; Josh Susskind; Vimal Thilak; Etai Littwin,cs.LG; cs.CV,https://huggingface.co/papers/2509.24317,https://arxiv.org/abs/2509.24317,/root/workspace/jepa/pdfs/2509.24317.pdf,EMA-updated teachers are not necessary for V-JEPA-style video self-supervision; a frozen teacher can provide a simpler and more compute-efficient alternative.,"Introduces SALT, a two-stage scheme that first trains a target encoder by pixel reconstruction under V-JEPA masking, then freezes it and trains a student to predict the teacher latents on masked regions, followed by frozen-backbone benchmarking and scaling analysis.","The abstract reports that SALT students outperform V-JEPA 2 encoders under frozen evaluation, achieve better accuracy-FLOPs tradeoffs, and remain strong even when the teacher is small or sub-optimal.",The evidence presented is framed around frozen-backbone evaluation and the two-stage setup; the abstract does not detail broader downstream or end-to-end finetuning behavior.,Use frozen-teacher latent prediction for scalable video SSL and rethink compute allocation toward stronger students rather than more expensive teachers.,abstract-level synthesis
2509.15470,Self-supervised learning of imaging and clinical signatures using a multimodal joint-embedding predictive architecture,arxiv,2025-09-18T22:35:44Z,Thomas Z. Li; Aravind R. Krishnan; Lianrui Zuo; John M. Still; Kim L. Sandler; Fabien Maldonado; Thomas A. Lasko; Bennett A. Landman,cs.CV; cs.AI,https://huggingface.co/papers/2509.15470,https://arxiv.org/abs/2509.15470,/root/workspace/jepa/pdfs/2509.15470.pdf,"Multimodal JEPA pretraining on unlabeled longitudinal CT and EHR data can improve pulmonary nodule diagnosis, but its benefits may not transfer cleanly out of distribution.","Curates an unlabeled multimodal patient archive for JEPA pretraining, then performs supervised finetuning and compares against unregularized multimodal and imaging-only models on internal and external cohorts, alongside a synthetic environment for analyzing failure cases.","The abstract reports improved internal-cohort AUC over both comparison models, but worse external-cohort AUC than the imaging-only model, highlighting both gains and generalization limits.","A key limitation is explicit in the abstract: the method underperforms on the external cohort, and the study is focused on one medical application and institution-specific unlabeled archive.",Study when multimodal JEPA pretraining helps or hurts medical prediction and improve robustness to external distribution shifts.,abstract-level synthesis
2509.12249,Why and How Auxiliary Tasks Improve JEPA Representations,arxiv,2025-09-12T05:28:29Z,Jiacan Yu; Siyi Chen; Mingrui Liu; Nono Horiuchi; Vladimir Braverman; Zicheng Xu; Dan Haramati; Randall Balestriero,cs.LG; cs.AI,https://huggingface.co/papers/2509.12249,https://arxiv.org/abs/2509.12249,/root/workspace/jepa/pdfs/2509.12249.pdf,Auxiliary tasks improve JEPA representations because they anchor the distinctions that latent dynamics alone might otherwise collapse.,"Provides a theoretical analysis of a JEPA variant with a jointly trained auxiliary regression head, proves a no-unhealthy-collapse result in deterministic MDPs, and runs controlled ablations in a counting environment.","The abstract claims that driving both transition-consistency and auxiliary losses to zero forces non-equivalent observations to remain distinct in latent space, and that joint training with the auxiliary head yields richer representations than separate training.","The formal result is stated for deterministic MDPs and the experiments described are in a counting environment, so broader stochastic settings are not established in the abstract.",Design auxiliary objectives that encode the right equivalence relations for stronger JEPA encoders in model-based learning.,abstract-level synthesis
2509.14252,LLM-JEPA: Large Language Models Meet Joint Embedding Predictive Architectures,huggingface_papers;arxiv,2025-09-11T03:03:57Z,Hai Huang; Yann LeCun; Randall Balestriero,cs.CL; cs.AI,https://huggingface.co/papers/2509.14252,https://arxiv.org/abs/2509.14252,/root/workspace/jepa/pdfs/2509.14252.pdf,JEPA-style embedding-space objectives can improve LLM pretraining and finetuning over standard reconstruction-oriented language training objectives.,"Introduces LLM-JEPA, a JEPA-based training approach for language models, and evaluates it across multiple datasets and model families in both pretraining and finetuning settings.","The abstract reports significant gains over standard LLM objectives on NL-RX, GSM8K, Spider, and RottenTomatoes, with robustness to overfitting across Llama3, OpenELM, Gemma2, and Olmo models.","The abstract does not specify detailed architectural trade-offs, compute cost, or settings where the JEPA objective may underperform.","The work opens a path for broader JEPA-style training research for language models across additional tasks, scales, and training regimes.",abstract-level synthesis
2508.10489,Learning State-Space Models of Dynamic Systems from Arbitrary Data using Joint Embedding Predictive Architectures,arxiv,2025-08-14T09:46:11Z,Jonas Ulmen; Ganesh Sundaram; Daniel Görges,cs.LG,https://huggingface.co/papers/2508.10489,https://arxiv.org/abs/2508.10489,/root/workspace/jepa/pdfs/2508.10489.pdf,JEPA-style representation learning combined with continuous-time dynamics can recover structured latent state-space models from arbitrary observations.,Combines sequence embeddings with neural ODEs and uses losses enforcing contractive embeddings and Lipschitz-constrained state transitions; demonstrates the approach on a simple pendulum from image observations.,"The method is reported to generate structured latent state-space models for a pendulum using only image data, showing promise for world modeling from arbitrary observations.","Evidence in the abstract is limited to a simple pendulum example, with no detail on more complex systems, robustness, or downstream control performance.",The abstract points to more general control and estimation methods in robotics built on these learned latent dynamics.,abstract-level synthesis
2507.15216,Improving Joint Embedding Predictive Architecture with Diffusion Noise,huggingface_papers;arxiv,2025-07-21T03:36:58Z,Yuping Qiu; Rui Zhu; Ying-cong Chen,cs.CV,https://huggingface.co/papers/2507.15216,https://arxiv.org/abs/2507.15216,/root/workspace/jepa/pdfs/2507.15216.pdf,Injecting diffusion noise into JEPA-style masked image modeling can strengthen self-supervised visual representation learning.,"Proposes N-JEPA, which incorporates diffusion noise through masked-token position embeddings and adds a multi-level noise schedule as a feature-augmentation strategy.",A comprehensive downstream classification study is said to confirm the effectiveness of the method and the robustness benefits of the noise schedule.,"The abstract focuses on recognition performance and does not report detailed benchmark outcomes, generative behavior, or failure modes.","The work suggests deeper exploration of the connection between diffusion-style corruption and self-supervised recognition models, alongside public code release.",abstract-level synthesis
2507.03633,From Video to EEG: Adapting Joint Embedding Predictive Architecture to Uncover Saptiotemporal Dynamics in Brain Signal Analysis,huggingface_papers;arxiv,2025-07-04T15:01:34Z,Amirabbas Hojjati; Lu Li; Ibrahim Hameed; Anis Yazidi; Pedro G. Lind; Rabindra Khadka,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2507.03633,https://arxiv.org/abs/2507.03633,/root/workspace/jepa/pdfs/2507.03633.pdf,Treating EEG as video-like sequences allows V-JEPA to learn scalable and interpretable spatiotemporal EEG representations for classification.,"Adapts V-JEPA to EEG classification with joint embeddings and adaptive masking, and evaluates the model on the TUH Abnormal EEG dataset while examining learned signal patterns.",EEG-VJEPA reportedly outperforms existing state-of-the-art EEG classifiers and captures physiologically relevant spatial and temporal patterns that support interpretability.,"The abstract highlights results on one public dataset and does not describe performance across broader EEG tasks, sites, or deployment conditions.","The paper positions EEG-VJEPA as a candidate framework for scalable, trustworthy EEG analysis and human-AI support in diagnostic workflows.",abstract-level synthesis
2507.01080,"Development and Comparative Evaluation of Three Artificial Intelligence Models (NLP, LLM, JEPA) for Predicting Triage in Emergency Departments: A 7-Month Retrospective Proof-of-Concept",arxiv,2025-07-01T16:37:55Z,Edouard Lansiaux; Ramy Azzouz; Emmanuel Chazard; Amélie Vromant; Eric Wiel,cs.LG; cs.PF,https://huggingface.co/papers/2507.01080,https://arxiv.org/abs/2507.01080,/root/workspace/jepa/pdfs/2507.01080.pdf,A comparative triage study suggests LLM-based modeling is more effective than the tested NLP and JEPA alternatives for emergency-department triage prediction.,"Evaluates three AI systems against the FRENCH triage scale and nurse practice using seven months of adult triage data from Roger Salengro Hospital in Lille, France.","The LLM-based URGENTIAPARSE achieved the best reported accuracy, AUC-ROC, and hospitalization-prediction performance, outperforming both the NLP and JEPA models as well as nurse triage.","This is a seven-month retrospective proof-of-concept at a single hospital, and the abstract notes that adoption still depends on addressing limitations and ethical transparency.",The summary points toward ethically transparent integration of LLM-based support tools into emergency-department workflows.,abstract-level synthesis
2507.02915,Audio-JEPA: Joint-Embedding Predictive Architecture for Audio Representation Learning,huggingface_papers;arxiv,2025-06-25T08:38:27Z,Ludovic Tuncay; Etienne Labbé; Emmanouil Benetos; Thomas Pellegrini,cs.SD; cs.AI; cs.LG; eess.AS; eess.SP,https://huggingface.co/papers/2507.02915,https://arxiv.org/abs/2507.02915,/root/workspace/jepa/pdfs/2507.02915.pdf,A straightforward JEPA adaptation to audio can learn competitive audio representations without reconstructing raw waveforms.,"Uses a Vision Transformer to predict masked mel-spectrogram patch representations, pretrains on unlabeled AudioSet clips, and evaluates on the X-ARES speech, music, and environmental sound suite.","Despite being a simple translation of the original model and using no hyper-parameter tuning, Audio-JEPA is reported to perform comparably to wav2vec 2.0 and data2vec with less than one-fifth of their training data.","The abstract presents an intentionally simple adaptation and does not detail scaling behavior, domain-specific weaknesses, or stronger audio-specialized variants.","Release code and checkpoints and build more audio-specific JEPA variants for speech, music, and environmental sound tasks.",abstract-level synthesis
2506.18194,Joint Embedding Predictive Architecture for self-supervised pretraining on polymer molecular graphs,arxiv,2025-06-22T22:51:53Z,Francesco Piccoli; Gabriel Vogel; Jana M. Weber,cs.LG,https://huggingface.co/papers/2506.18194,https://arxiv.org/abs/2506.18194,/root/workspace/jepa/pdfs/2506.18194.pdf,JEPA-based self-supervised pretraining can improve polymer graph learning when high-quality labels are scarce.,Applies JEPA self-supervised pretraining to polymer molecular graphs and compares downstream property-prediction performance across multiple datasets under limited-label conditions.,"The abstract reports downstream improvements across all tested datasets, with especially strong benefits when labeled data is very scarce.","The summary does not describe architecture choices, pretraining cost, or whether the gains persist when more labeled data is available.",The work supports further use of JEPA-style graph pretraining for polymer discovery and other low-label materials-learning settings.,abstract-level synthesis
2507.00028,HiT-JEPA: A Hierarchical Self-supervised Trajectory Embedding Framework for Similarity Computation,arxiv,2025-06-17T11:46:03Z,Lihuan Li; Hao Xue; Shuang Ao; Yang Song; Flora Salim,cs.LG; cs.AI; cs.CV,https://huggingface.co/papers/2507.00028,https://arxiv.org/abs/2507.00028,/root/workspace/jepa/pdfs/2507.00028.pdf,Hierarchical JEPA representations can jointly capture fine-grained and high-level trajectory semantics for better similarity computation.,"Introduces a three-layer hierarchy that learns point-level, intermediate, and high-level urban trajectory representations within one joint-embedding predictive framework.",Experiments on multiple real-world datasets are reported to yield richer multi-scale representations and improved trajectory similarity computation.,The abstract is centered on similarity tasks and does not discuss other trajectory analytics uses or the computational trade-offs of the hierarchical design.,The framework could be extended to broader urban trajectory analysis settings that benefit from multi-scale movement representations.,abstract-level synthesis
2506.09985,"V-JEPA 2: Self-Supervised Video Models Enable Understanding, Prediction and Planning",huggingface_papers;arxiv,2025-06-11T17:57:09Z,Mido Assran; Adrien Bardes; David Fan; Quentin Garrido; Russell Howes; Mojtaba; Komeili; Matthew Muckley; Ammar Rizvi; Claire Roberts; Koustuv Sinha; Artem Zholus; Sergio Arnaud; Abha Gejji; Ada Martin; Francois Robert Hogan; Daniel Dugas; Piotr Bojanowski; Vasil Khalidov; Patrick Labatut; Francisco Massa; Marc Szafraniec; Kapil Krishnakumar; Yong Li; Xiaodong Ma; Sarath Chandar; Franziska Meier; Yann LeCun; Michael Rabbat; Nicolas Ballas,cs.AI; cs.CV; cs.LG; cs.RO,https://huggingface.co/papers/2506.09985,https://arxiv.org/abs/2506.09985,/root/workspace/jepa/pdfs/2506.09985.pdf,"Large-scale self-supervised video JEPA models can support world understanding, anticipation, question answering, and robotic planning from mostly observational data.","Pretrains V-JEPA 2 on over 1 million hours of internet video and images, aligns it with a large language model for video question answering, and post-trains an action-conditioned variant with limited robot data for planning.","The abstract reports strong motion-understanding results, state-of-the-art human action anticipation and several video-QA scores, plus zero-shot pick-and-place planning on Franka arms in two labs.","The abstract does not detail compute demands, failure modes, or broader robotics generalization, and the planning setup still relies on post-training with robot data.",The work opens opportunities for self-supervised world models that connect web-scale video learning to physical-world planning and control.,abstract-level synthesis
2505.03176,seq-JEPA: Autoregressive Predictive Learning of Invariant-Equivariant World Models,huggingface_papers;arxiv,2025-05-06T04:39:11Z,Hafez Ghaemi; Eilif Muller; Shahab Bakhtiari,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2505.03176,https://arxiv.org/abs/2505.03176,/root/workspace/jepa/pdfs/2505.03176.pdf,Sequential JEPA world modeling can learn invariant and equivariant representations together without the usual trade-off between them.,"Processes short sequences of transformed views, combines each with a relative transformation embedding, aggregates them with a transformer, and predicts the next representation conditioned on the upcoming action.",seq-JEPA is reported to perform strongly on both invariance- and equivariance-oriented tasks and to excel on sequence-based problems such as path integration and predictive learning across eye movements.,"The abstract does not quantify compute or data trade-offs, and the evidence described is limited to the reported downstream tasks.","The approach suggests richer sequential world models for predictive learning, navigation-like problems, and other action-conditioned perception tasks.",abstract-level synthesis
2504.16591,JEPA for RL: Investigating Joint-Embedding Predictive Architectures for Reinforcement Learning,arxiv,2025-04-23T10:16:12Z,Tristan Kenneweg; Philip Kenneweg; Barbara Hammer,cs.CV,https://huggingface.co/papers/2504.16591,https://arxiv.org/abs/2504.16591,/root/workspace/jepa/pdfs/2504.16591.pdf,JEPA can be adapted from self-supervised vision to reinforcement learning from images if model collapse is understood and mitigated.,"Adapts JEPA to image-based reinforcement learning, studies model collapse and prevention strategies, and provides an initial demonstration on the Cart Pole task.",The paper offers early evidence on classical Cart Pole and emphasizes practical handling of collapse in this RL setting.,"The abstract mentions only exemplary results on Cart Pole, so performance on harder RL environments and broader benchmarks is left unclear.",A natural next step is evaluating JEPA-based RL on more complex image-based control tasks beyond the initial Cart Pole study.,abstract-level synthesis
