paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2603.19312,LeWorldModel: Stable End-to-End Joint-Embedding Predictive Architecture from Pixels,huggingface_papers;arxiv,2026-03-13T19:48:14Z,Lucas Maes; Quentin Le Lidec; Damien Scieur; Yann LeCun; Randall Balestriero,cs.LG; cs.AI,https://huggingface.co/papers/2603.19312,https://arxiv.org/abs/2603.19312,/root/workspace/jepa/pdfs/2603.19312.pdf,"End-to-end JEPA world models can be trained stably from pixels with a very simple objective, avoiding the heavy stabilization machinery used by prior approaches.","LeWorldModel trains from raw pixels using only a next-embedding prediction loss and a Gaussian latent regularizer, with roughly 15M parameters on a single GPU, then evaluates control performance plus physical probing and surprise detection.","The method is presented as the first JEPA to train stably end-to-end from raw pixels with only two loss terms, cuts tunable loss hyperparameters from six to one versus the only existing end-to-end alternative, plans up to 48x faster than foundation-model-based world models, and remains competitive across varied 2D and 3D control tasks.",The abstract-level evidence is centered on control benchmarks and does not establish performance across broader world-modeling domains.,Apply the simplified end-to-end JEPA recipe to additional environments and downstream planning or anomaly-detection settings.,abstract-level synthesis
2603.13227,Representation Learning for Spatiotemporal Physical Systems,arxiv,2026-03-13T17:59:51Z,Helen Qu; Rudy Morel; Michael McCabe; Alberto Bietti; François Lanusse; Shirley Ho; Yann LeCun,cs.LG; cs.CV,https://huggingface.co/papers/2603.13227,https://arxiv.org/abs/2603.13227,/root/workspace/jepa/pdfs/2603.13227.pdf,"Downstream scientific tasks are a better test of physically meaningful representations than next-frame emulation, and latent-space self-supervised methods can be more useful than pixel-level prediction objectives.","Compares general-purpose self-supervised methods and physics-oriented modeling approaches on downstream tasks for spatiotemporal physical systems, including governing-parameter estimation.","Not all methods designed for physical modeling outperform generic self-supervised learning. Methods that learn in latent space, including JEPA-style approaches, outperform pixel-level prediction objectives on the evaluated downstream tasks.",The summary emphasizes downstream evaluation tasks such as parameter estimation and does not specify broader task coverage or detailed computational tradeoffs beyond the pitfalls of autoregressive emulators.,Extend evaluation to more scientific inference tasks and further develop latent-space representation learning methods for physics-grounded modeling.,abstract-level synthesis
2603.12772,PVI: Plug-in Visual Injection for Vision-Language-Action Models,arxiv,2026-03-13T08:16:53Z,Zezhou Zhang; Songxin Zhang; Xiao Xiong; Junjie Zhang; Zejian Xie; Jingyi Xi; Zunyao Mao; Zan Mao; Zhixin Mai; Zhuoyang Song; Jiaxing Zhang,cs.CV; cs.LG; cs.RO,https://huggingface.co/papers/2603.12772,https://arxiv.org/abs/2603.12772,/root/workspace/jepa/pdfs/2603.12772.pdf,"A lightweight plug-in module can inject auxiliary visual cues into vision-language-action models without major architectural changes, and temporal video features are especially valuable for action prediction.","Introduces Plug-in Visual Injection (PVI), an encoder-agnostic module with zero-initialized residual pathways attached to a pretrained action expert, then compares temporal video features such as V-JEPA2 against static features such as DINOv2 in simulation and real-robot settings.","PVI delivers consistent gains over the base policy and other injection strategies. Temporal video features from V-JEPA2 outperform strong static image features, with the biggest gains on multi-phase tasks; real-robot cloth-folding results support practical usefulness.","The summary highlights specific simulated tasks and a long-horizon cloth-folding demonstration, but does not establish how broadly the method transfers across robot platforms or task families.",Explore broader long-horizon manipulation settings and additional temporal feature sources within lightweight plug-in architectures.,abstract-level synthesis
2603.11417,Zero-Shot Cross-City Generalization in End-to-End Autonomous Driving: Self-Supervised versus Supervised Representations,arxiv,2026-03-12T01:19:32Z,Fatemeh Naeinian; Ali Hamza; Haoran Zhu; Anna Choromanska,cs.CV; cs.LG,https://huggingface.co/papers/2603.11417,https://arxiv.org/abs/2603.11417,/root/workspace/jepa/pdfs/2603.11417.pdf,"Zero-shot transfer to unseen cities exposes major failure modes in end-to-end driving, and self-supervised visual representations improve robustness relative to supervised backbones.","Integrates self-supervised backbones including I-JEPA, DINOv2, and MAE into planning frameworks, then evaluates strict geographic train-test splits on nuScenes in open-loop and NAVSIM in closed-loop.","Models with traditional supervised backbones show a large cross-city generalization gap, especially when transferring across different driving conventions. Self-supervised pretraining sharply reduces this gap and improves closed-loop PDMS by up to 4 percent.","The reported evidence is tied to the listed backbones, datasets, and evaluation protocols, and the summary does not claim coverage of other driving benchmarks or planning setups.",Make zero-shot geographic transfer a standard evaluation and investigate domain-specific self-supervised pretraining for more robust planning.,abstract-level synthesis
2603.07083,Dreamer-CDP: Improving Reconstruction-free World Models Via Continuous Deterministic Representation Prediction,arxiv,2026-03-07T07:41:28Z,Michael Hauri; Friedemann Zenke,cs.LG,https://huggingface.co/papers/2603.07083,https://arxiv.org/abs/2603.07083,/root/workspace/jepa/pdfs/2603.07083.pdf,Reconstruction-free world models can remain competitive if they predict continuous deterministic representations with a JEPA-style objective instead of reconstructing pixels.,Introduces a JEPA-style predictor over continuous deterministic latent representations within a Dreamer-style model-based reinforcement learning setup and evaluates it on Crafter.,"The method matches Dreamer on Crafter, showing that effective world model learning is possible on this benchmark without reconstruction objectives.",The summary reports results on Crafter only and does not describe performance on additional environments or tasks.,Test JEPA-style reconstruction-free world models on a wider range of high-dimensional reinforcement-learning benchmarks.,abstract-level synthesis
2603.05924,Weak-SIGReg: Covariance Regularization for Stable Deep Learning,huggingface_papers;arxiv,2026-03-06T05:32:40Z,Habibullah Akbar,cs.LG,https://huggingface.co/papers/2603.05924,https://arxiv.org/abs/2603.05924,/root/workspace/jepa/pdfs/2603.05924.pdf,"SIGReg, introduced in LeJEPA, can serve as a general optimization stabilizer for supervised deep learning, and a covariance-focused weak variant preserves the benefit with lower cost.","Derives Weak-SIGReg as a random-sketching approximation that targets covariance structure, motivates it through a representation-collapse perspective, and evaluates it on ViTs and deep vanilla MLPs.",Weak-SIGReg recovers a collapsed ViT on CIFAR-100 from 20.73% to 72.02% accuracy and substantially improves convergence for deep vanilla MLPs trained with pure SGD.,"The summary centers on selected supervised settings and does not specify how uniformly the method works across broader architectures, datasets, or optimization regimes.",Apply Gaussian-constrained regularization more broadly as an architecture-agnostic training stabilizer and study its behavior in additional low-data or collapse-prone regimes.,abstract-level synthesis
2603.02650,Improving Diffusion Planners by Self-Supervised Action Gating with Energies,arxiv,2026-03-03T06:36:16Z,Yuan Lu; Dongqi Han; Yansen Wang; Dongsheng Li,cs.LG; cs.AI; cs.RO,https://huggingface.co/papers/2603.02650,https://arxiv.org/abs/2603.02650,/root/workspace/jepa/pdfs/2603.02650.pdf,"Diffusion planners need a feasibility signal beyond value estimates, and JEPA-based latent prediction error can provide an effective inference-time action gate.","Trains a JEPA encoder on offline state sequences together with an action-conditioned latent predictor, then re-ranks sampled trajectories by combining value scores with an energy based on latent prediction error.","SAGE improves the performance and robustness of diffusion planners across locomotion, navigation, and manipulation benchmarks without environment rollouts or policy retraining.",The method is described for diffusion planning pipelines that already sample candidate trajectories and score them with values; the summary does not address other planner classes.,Extend latent feasibility re-ranking to other offline planning pipelines and study its effects on harder long-horizon decision problems.,abstract-level synthesis
2603.02263,Social-JEPA: Emergent Geometric Isomorphism,arxiv,2026-02-28T07:54:43Z,Haoran Zhang; Youjin Wang; Yi Duan; Rong Fu; Dianyu Zhao; Sicheng Fan; Shuaishuai Cao; Wentao Guo; Xiao Zhou,cs.CV; cs.AI,https://huggingface.co/papers/2603.02263,https://arxiv.org/abs/2603.02263,/root/workspace/jepa/pdfs/2603.02263.pdf,"Independent agents can learn latent spaces that become approximately isometric when trained predictively on the same world, enabling direct cross-agent transfer.","Separate agents learn world models from different viewpoints without coordination or parameter sharing; the paper then analyzes latent-space geometry, zero-update classifier transfer, and distillation-like migration between agents.","The learned latent spaces exhibit an approximate linear isometry despite large viewpoint shifts and limited pixel overlap, allowing classifier transfer without extra gradient steps and reducing later learning compute through migration.","The setup focuses on agents observing the same environment from different viewpoints, so broader interoperability claims remain limited at the abstract level.","Probe whether the emergent alignment persists across more heterogeneous agents, tasks, and environments.",withdrawn
2602.23058,GeoWorld: Geometric World Models,huggingface_papers;arxiv,2026-02-26T14:42:53Z,Zeyu Zhang; Danning Li; Ian Reid; Richard Hartley,cs.CV; cs.RO,https://huggingface.co/papers/2602.23058,https://arxiv.org/abs/2602.23058,/root/workspace/jepa/pdfs/2602.23058.pdf,"Geometric structure matters in predictive world models, and hyperbolic JEPA representations can better preserve hierarchy and support longer-horizon visual planning.","Introduces GeoWorld with a Hyperbolic JEPA that maps Euclidean latents onto hyperbolic manifolds, plus geometric reinforcement learning for energy-based optimization, and evaluates on CrossTask and COIN.",GeoWorld improves success rate by about 3% in 3-step planning and 2% in 4-step planning relative to the state-of-the-art V-JEPA 2 baseline.,"The summary reports gains on CrossTask and COIN with short multi-step planning settings, and does not establish broader generality beyond those benchmarks.",Explore geometric latent spaces for longer-horizon planning and additional energy-based world-model applications.,abstract-level synthesis
2602.22617,Semantic Tube Prediction: Beating LLM Data Efficiency with JEPA,arxiv,2026-02-26T04:45:07Z,Hai Huang; Yann LeCun; Randall Balestriero,cs.LG,https://huggingface.co/papers/2602.22617,https://arxiv.org/abs/2602.22617,/root/workspace/jepa/pdfs/2602.22617.pdf,A JEPA-style geometric regularizer for language hidden states can dramatically improve LLM data efficiency beyond standard scaling-law expectations.,"The paper introduces the Geodesic Hypothesis and Semantic Tube Prediction, which constrains hidden-state trajectories to a tubular neighborhood around a semantic geodesic, serving as a JEPA-style regularizer without explicit multi-view augmentations.","Semantic Tube Prediction improves signal-to-noise ratio, preserves diversity by preventing trajectory collisions during inference, and matches baseline accuracy with 16x less training data on NL-RX-SYNTH.","The reported evidence is on NL-RX-SYNTH, so broader language benchmarks and model scales are not covered in the summary.",Test the geometric regularizer on wider LLM workloads and study how semantic-manifold priors interact with scaling laws.,abstract-level synthesis
2603.13265,"Knowledge, Rules and Their Embeddings: Two Paths towards Neuro-Symbolic JEPA",arxiv,2026-02-25T22:31:46Z,Yongchao Huang; Hassan Raza,cs.LG,https://huggingface.co/papers/2603.13265,https://arxiv.org/abs/2603.13265,/root/workspace/jepa/pdfs/2603.13265.pdf,JEPA can bridge statistical learning and symbolic reasoning by both injecting rule structure into predictive representations and relaxing rules into continuous spaces for generation and discovery.,"The proposed RiJEPA framework adds Energy-Based Constraints and a multimodal dual-encoder to encode logical biases, then uses differentiable rule relaxations with gradient-guided Langevin diffusion for continuous rule discovery, conditional generation, and inference.","Empirical evaluations on synthetic topological simulations and a clinical use case are reported to confirm the framework's efficacy and support robust, generative, and interpretable neuro-symbolic representation learning.",The summary does not report quantitative results and only names synthetic and one clinical use case as evidence.,Validate the framework on broader neuro-symbolic domains and further study scalable rule discovery and interpretability.,abstract-level synthesis
2602.19322,US-JEPA: A Joint Embedding Predictive Architecture for Medical Ultrasound,huggingface_papers;arxiv,2026-02-22T19:56:56Z,Ashwath Radhachandran; Vedrana Ivezić; Shreeram Athreya; Ronit Anilkumar; Corey W. Arnold; William Speier,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2602.19322,https://arxiv.org/abs/2602.19322,/root/workspace/jepa/pdfs/2602.19322.pdf,"For ultrasound, predicting masked latent targets from a frozen domain-specific teacher offers a more stable and efficient self-supervised route than reconstruction or EMA-teacher JEPA variants.","US-JEPA applies the SALT objective with a frozen domain-specific teacher, decoupling student and teacher optimization, and benchmarks representation quality through linear probing across multiple UltraBench classification tasks against available ultrasound foundation models.","US-JEPA achieves competitive or superior linear-probe results relative to domain-specific and universal vision foundation model baselines, supporting masked latent prediction as a stable path for ultrasound representation learning.","The abstract centers on UltraBench linear-probe classification, so broader downstream clinical tasks are not detailed.",Extend the frozen-teacher JEPA approach to more ultrasound tasks and other medical-imaging settings.,abstract-level synthesis
2602.17162,JEPA-DNA: Grounding Genomic Foundation Models through Joint-Embedding Predictive Architectures,arxiv,2026-02-19T08:20:51Z,Ariel Larey; Elay Dahan; Amit Bleiweiss; Raizy Kellerman; Guy Leib; Omri Nayshool; Dan Ofer; Tal Zinger; Dan Dominissini; Gideon Rechavi; Nicole Bussola; Simon Lee; Shane O'Connell; Dung Hoang; Marissa Wirth; Alexander W. Charney; Nati Daniel; Yoli Shavit,cs.AI; q-bio.GN,https://huggingface.co/papers/2602.17162,https://arxiv.org/abs/2602.17162,/root/workspace/jepa/pdfs/2602.17162.pdf,Adding JEPA-style latent grounding to genomic pretraining can capture higher-level functional context that MLM or next-token prediction alone tends to miss.,JEPA-DNA combines standard generative objectives with latent-space supervision on a CLS token so the model predicts functional embeddings of masked genomic segments; it can be used from scratch or as continual pretraining for existing genomic foundation models.,"Across diverse genomic benchmarks, JEPA-DNA consistently outperforms generative-only baselines on supervised and zero-shot tasks and yields more biologically grounded representations.",The summary does not break out benchmark-specific results and is specific to genomic sequence modeling.,Apply latent grounding to additional biological-sequence models and more genomic foundation-model pipelines.,abstract-level synthesis
2602.14771,GOT-JEPA: Generic Object Tracking with Model Adaptation and Occlusion Handling using Joint-Embedding Predictive Architecture,arxiv,2026-02-16T14:26:07Z,Shih-Fang Chen; Jun-Cheng Chen; I-Hong Jhuo; Yen-Yu Lin,cs.CV; cs.AI; cs.LG; cs.MM; cs.NE,https://huggingface.co/papers/2602.14771,https://arxiv.org/abs/2602.14771,/root/workspace/jepa/pdfs/2602.14771.pdf,Predicting tracking models rather than only image features can improve generic object tracking generalization and fine-grained occlusion handling.,GOT-JEPA uses a teacher predictor to generate pseudo-tracking models from a clean current frame and trains a student to match them from a corrupted frame given the same history; it is paired with OccuSolver for object-aware visibility estimation and iterative occlusion refinement.,"The framework provides stable pseudo supervision under occlusions, distractors, and adverse observations, while OccuSolver improves visibility labels and occlusion handling; evaluations on seven benchmarks indicate stronger generalization and robustness.",The abstract does not provide headline numerical improvements and focuses specifically on generic object tracking and occlusion reasoning.,Extend predictive tracking-model pretraining and iterative occlusion reasoning to broader tracking conditions and scene dynamics.,abstract-level synthesis
2602.14672,MeFEm: Medical Face Embedding model,huggingface_papers;arxiv,2026-02-16T11:51:46Z,Yury Borets; Stepan Botman,cs.CV,https://huggingface.co/papers/2602.14672,https://arxiv.org/abs/2602.14672,/root/workspace/jepa/pdfs/2602.14672.pdf,A domain-adapted JEPA can produce strong facial embeddings for biometric and medical analysis even with less training data than major baselines.,"Builds MeFEm by modifying JEPA with axial stripe masking, circular loss weighting, and probabilistic CLS-token reassignment, then evaluates it on anthropometric tasks and BMI estimation from facial images.","MeFEm outperforms FaRL and Franca on core anthropometric tasks while using substantially less data, and it shows promising BMI-estimation results on a newly consolidated dataset.","The BMI evaluation relies on a closed-source dataset, and the summary focuses on selected anthropometric and BMI tasks rather than broader clinical deployment.",Use the released model as a baseline for broader facial medical-analysis work and develop better datasets that reduce domain bias.,abstract-level synthesis
2602.13507,Benchmarking Video Foundation Models for Remote Parkinson's Disease Screening,arxiv,2026-02-13T22:36:42Z,Md Saiful Islam; Ekram Hossain; Abdelrahman Abdelkader; Tariq Adnan; Fazla Rabbi Mashrur; Sooyong Park; Praveen Kumar; Qasim Sudais; Natalia Chunga; Nami Shah; Jan Freyberg; Christopher Kanan; Ruth Schneider; Ehsan Hoque,cs.CV,https://huggingface.co/papers/2602.13507,https://arxiv.org/abs/2602.13507,/root/workspace/jepa/pdfs/2602.13507.pdf,"Video foundation models can support remote Parkinson's screening, but model effectiveness depends strongly on the clinical task, so architecture choice should be task-aware.","Benchmarks seven state-of-the-art video foundation models on a new dataset of 1,888 participants across 16 standardized clinical tasks using frozen embeddings and a linear classification head.","VideoPrism is strongest for visual speech and facial expressivity, V-JEPA is best for upper-limb motor tasks, and TimeSformer remains competitive for rhythmic tasks. Results reach AUCs of 76.4-85.3% and accuracies of 71.5-80.6%, with high specificity but lower sensitivity.","Lower sensitivity limits standalone screening performance, and the summary explicitly points to the need for calibration and combining multiple tasks or modalities.",Develop task-aware model selection and integrate multiple tasks or modalities for stronger remote neurological screening systems.,abstract-level synthesis
2602.12540,Self-Supervised JEPA-based World Models for LiDAR Occupancy Completion and Forecasting,arxiv,2026-02-13T02:42:21Z,Haoran Zhu; Anna Choromanska,cs.CV; cs.RO,https://huggingface.co/papers/2602.12540,https://arxiv.org/abs/2602.12540,/root/workspace/jepa/pdfs/2602.12540.pdf,A self-supervised JEPA world model can learn useful LiDAR representations for modeling spatiotemporal scene evolution in autonomous driving.,"Introduces AD-LiST-JEPA, a JEPA-based world model trained on unlabeled LiDAR data, and evaluates the learned encoder on LiDAR occupancy completion and forecasting.",Proof-of-concept experiments show that JEPA pretraining improves downstream occupancy completion and forecasting performance.,The summary reports proof-of-concept results centered on the OCF downstream task; broader long-horizon planning validation is not described.,Scale self-supervised LiDAR world-model pretraining and test whether the learned representations improve longer-horizon planning and driving tasks.,abstract-level synthesis
2602.12245,Intrinsic-Energy Joint Embedding Predictive Architectures Induce Quasimetric Spaces,arxiv,2026-02-12T18:30:27Z,Anthony Kobanda; Waris Radji,cs.LG; cs.AI,https://huggingface.co/papers/2602.12245,https://arxiv.org/abs/2602.12245,/root/workspace/jepa/pdfs/2602.12245.pdf,"Intrinsic JEPA energy functions form quasimetrics, linking JEPA representation learning with quasimetric reinforcement learning and asymmetric goal-reaching dynamics.","Presents a theoretical analysis of intrinsic least-action JEPA energies under closure and additivity assumptions, and compares them with goal-reaching cost-to-go functions.","Shows that any intrinsic energy is a quasimetric, that optimal cost-to-go functions admit this intrinsic form, and that symmetric finite energies mismatch one-way reachability.",This is a short theoretical article; the summary does not describe empirical validation beyond the conceptual connection.,Use asymmetric intrinsic-energy JEPA objectives in goal-conditioned control and reinforcement-learning settings where directionality matters.,abstract-level synthesis
2602.11832,JEPA-VLA: Video Predictive Embedding is Needed for VLA Models,arxiv,2026-02-12T11:20:43Z,Shangchen Miao; Ningya Feng; Jialong Wu; Ye Lin; Xu He; Dong Li; Mingsheng Long,cs.CV; cs.RO,https://huggingface.co/papers/2602.11832,https://arxiv.org/abs/2602.11832,/root/workspace/jepa/pdfs/2602.11832.pdf,"Video-predictive embeddings, especially V-JEPA 2, address key weaknesses in existing visual representations for vision-language-action models.","Analyzes shortcomings of current VLA visual representations, then introduces JEPA-VLA to adaptively integrate predictive video embeddings into existing VLAs and evaluates it on simulation and real-robot benchmarks.","Predictive embeddings better capture task-relevant temporal dynamics and JEPA-VLA delivers substantial gains on LIBERO, LIBERO-plus, RoboTwin2.0, and real-robot tasks.","The summary emphasizes benchmark gains but does not detail compute trade-offs, failure modes, or settings where predictive embeddings may be less helpful.",Integrate video-predictive pretraining more broadly into robotic policy learning to improve sample efficiency and generalization.,abstract-level synthesis
2602.11389,Causal-JEPA: Learning World Models through Object-Level Latent Interventions,huggingface_papers;arxiv,2026-02-11T21:47:26Z,Heejeong Nam; Quentin Le Lidec; Lucas Maes; Yann LeCun; Randall Balestriero,cs.AI,https://huggingface.co/papers/2602.11389,https://arxiv.org/abs/2602.11389,/root/workspace/jepa/pdfs/2602.11389.pdf,Object-level masking in JEPA-style world models induces a causal inductive bias that improves interaction reasoning and planning efficiency.,"Proposes C-JEPA, which extends masked joint embedding prediction from patches to object-centric representations using object-level masking, and evaluates it on visual question answering and control tasks alongside a formal analysis.","C-JEPA improves counterfactual reasoning by about 20% absolutely, reaches comparable control with only 1% of the latent input features of patch-based models, and is supported by a formal causal analysis.","The approach depends on object-centric representations, and the summary only reports results on the listed VQA and control settings.","Apply object-level latent interventions to broader world-model, reasoning, and control problems where interactions matter.",abstract-level synthesis
2602.11322,Predictive Associative Memory: Retrieval Beyond Similarity Through Temporal Co-occurrence,arxiv,2026-02-11T19:51:22Z,Jason Dury,cs.LG; cs.AI; cs.IR; cs.NE,https://huggingface.co/papers/2602.11322,https://arxiv.org/abs/2602.11322,/root/workspace/jepa/pdfs/2602.11322.pdf,"Associative memory should retrieve states linked by temporal co-occurrence, not just representational similarity, and JEPA-style prediction can learn that associative structure.","Proposes Predictive Associative Memory with an Inward JEPA over stored experience paired with an Outward JEPA over incoming data, then evaluates associative recall on a synthetic benchmark against cosine similarity.","The model retrieves true temporal associates with high precision, recovers cross-boundary associations that cosine similarity misses, separates co-experienced from never-co-experienced states well, and remains stable across seeds. A temporal shuffle control supports that the signal comes from temporal co-occurrence.",The evaluation is on a synthetic benchmark and is framed around recall of experienced associations rather than generalization to unseen ones.,Apply temporally grounded associative retrieval to richer experience streams and more practical memory systems.,abstract-level synthesis
2602.10098,VLA-JEPA: Enhancing Vision-Language-Action Model with Latent World Model,huggingface_papers;arxiv,2026-02-10T18:58:01Z,Jingwen Sun; Wenyao Zhang; Zekun Qi; Shaojie Ren; Zezhi Liu; Hanxin Zhu; Guangzhong Sun; Xin Jin; Zhibo Chen,cs.RO; cs.CV,https://huggingface.co/papers/2602.10098,https://arxiv.org/abs/2602.10098,/root/workspace/jepa/pdfs/2602.10098.pdf,Leakage-free latent prediction lets VLA pretraining focus on action-relevant state transitions rather than pixel variation or nuisance motion.,"Introduces VLA-JEPA, where a target encoder provides latent targets from future frames while the student sees only the current observation, followed by action-head fine-tuning.","Across LIBERO, LIBERO-Plus, SimplerEnv, and real-world manipulation tasks, VLA-JEPA improves robustness and generalization over prior methods.","The summary highlights benchmark gains but does not describe detailed ablations, limitations, or behavior outside the reported manipulation settings.",Extend leakage-free JEPA pretraining to broader robotic policies and internet-scale video learning pipelines.,abstract-level synthesis
2602.09985,Online Monitoring Framework for Automotive Time Series Data using JEPA Embeddings,arxiv,2026-02-10T17:10:29Z,Alexander Fertig; Karthikeyan Chandra Sekaran; Lakshman Balasubramanian; Michael Botsch,cs.LG; cs.AI; cs.CV,https://huggingface.co/papers/2602.09985,https://arxiv.org/abs/2602.09985,/root/workspace/jepa/pdfs/2602.09985.pdf,JEPA-based self-supervised embeddings can support online anomaly monitoring for automotive time-series data without anomaly labels.,"Builds a JEPA-based self-supervised prediction task to learn object-state embeddings, then applies established anomaly-detection methods to those embeddings and evaluates on nuScenes.",The learned JEPA embeddings provide expressive latent representations that enable anomaly identification in real-world automotive data.,"The summary focuses on object-state monitoring and nuScenes-based experiments, without describing broader deployment results or labeled anomaly comparisons.",Deploy the framework in live vehicle monitoring pipelines and test it on a wider range of unknown anomaly types and operational conditions.,abstract-level synthesis
2603.00049,BiJEPA: Bi-directional Joint Embedding Predictive Architecture for Symmetric Representation Learning,arxiv,2026-02-10T01:16:20Z,Yongchao Huang,cs.LG,https://huggingface.co/papers/2603.00049,https://arxiv.org/abs/2603.00049,/root/workspace/jepa/pdfs/2603.00049.pdf,Bi-directional JEPA with cycle consistency can learn more symmetric representations than standard uni-directional JEPA when stabilized appropriately.,"Proposes BiJEPA with bi-directional prediction and a critical norm regularization mechanism, then evaluates it on synthetic periodic signals, Lorenz attractors, and MNIST.","BiJEPA converges stably without collapse, captures semantic structure in chaotic systems, and learns robust representations that support generation and generalisation.","The reported evaluation is limited to synthetic and benchmark datasets in the summary, rather than larger real-world applications.",Test bidirectional predictive objectives on more complex modalities and larger-scale representation-learning problems.,abstract-level synthesis
2602.05638,SurgMotion: A Video-Native Foundation Model for Universal Understanding of Surgical Videos,huggingface_papers;arxiv,2026-02-05T13:18:33Z,Jinlin Wu; Felix Holm; Chuxi Chen; An Wang; Yaxin Hu; Xiaofan Ye; Zelin Zang; Miao Xu; Lihua Zhou; Huai Liao; Danny T. M. Chan; Ming Feng; Wai S. Poon; Hongliang Ren; Dong Yi; Nassir Navab; Gaofeng Meng; Jiebo Luo; Hongbin Liu; Zhen Lei,cs.CV,https://huggingface.co/papers/2602.05638,https://arxiv.org/abs/2602.05638,/root/workspace/jepa/pdfs/2602.05638.pdf,"For surgical videos, latent motion prediction is a better pretraining signal than pixel reconstruction because it prioritizes semantic dynamics over low-level visual artifacts.","Builds SurgMotion on V-JEPA with motion-guided latent masked prediction, spatiotemporal affinity self-distillation, and feature-diversity regularization, then pretrains on the SurgMotion-15M dataset and evaluates across 17 benchmarks.","SurgMotion substantially outperforms prior methods across surgical workflow recognition, action triplet recognition, skill assessment, polyp segmentation, and depth estimation, positioning it as a strong universal surgical-video model.","The summary emphasizes benchmark gains and large-scale pretraining, but does not specify deployment constraints or behavior beyond the listed surgical tasks.","Extend motion-oriented surgical foundation modeling to additional procedures, tasks, and large-scale clinical video resources.",abstract-level synthesis
2602.04643,MTS-JEPA: Multi-Resolution Joint-Embedding Predictive Architecture for Time-Series Anomaly Prediction,arxiv,2026-02-04T15:11:29Z,Yanan He; Yunshi Wen; Xin Wang; Tengfei Ma,cs.LG,https://huggingface.co/papers/2602.04643,https://arxiv.org/abs/2602.04643,/root/workspace/jepa/pdfs/2602.04643.pdf,A multi-resolution JEPA with a soft codebook bottleneck can capture anomaly precursors across time scales while avoiding collapse.,"Introduces MTS-JEPA, combining a multi-resolution predictive objective with a soft codebook bottleneck that separates transient shocks, long-term trends, and regime transitions.",The proposed design prevents degenerate solutions and achieves state-of-the-art results under the early-warning protocol on standard benchmarks.,The summary reports benchmark performance but does not discuss deployment constraints or behavior beyond the evaluated early-warning setting.,Apply multi-resolution JEPA anomaly prediction to critical infrastructure monitoring and other multivariate time-series domains.,abstract-level synthesis
2602.03604,A Lightweight Library for Energy-Based Joint-Embedding Predictive Architectures,huggingface_papers;arxiv,2026-02-03T14:56:24Z,Basile Terver; Randall Balestriero; Megi Dervishi; David Fan; Quentin Garrido; Tushar Nagarajan; Koustuv Sinha; Wancong Zhang; Mike Rabbat; Yann LeCun; Amir Bar,cs.CV; cs.AI,https://huggingface.co/papers/2602.03604,https://arxiv.org/abs/2602.03604,/root/workspace/jepa/pdfs/2602.03604.pdf,"A lightweight, modular library can make energy-based JEPA methods accessible across image, video, and action-conditioned world-model settings.","Presents the EB-JEPA open-source library with single-GPU examples, plus ablations on CIFAR-10, a Moving MNIST video example, and an action-conditioned Two Rooms world-model task.","The library demonstrates 91% probing accuracy on CIFAR-10, scalable multi-step video prediction, 97% planning success on Two Rooms, and the importance of regularization for avoiding collapse.",The summary emphasizes lightweight examples and educational accessibility rather than broad production-scale benchmarks.,"Use the library as a base for research, teaching, and more extensive experiments on JEPA representation learning and world models.",abstract-level synthesis
2602.02093,Cell-JEPA: Latent Representation Learning for Single-Cell Transcriptomics,arxiv,2026-02-02T13:38:04Z,Ali ElSheikh; Rui-Xi Wang; Weimin Wu; Yibo Wen; Payam Dibaeinia; Jennifer Yuntong Zhang; Jerry Yao-Chieh Hu; Mei Knudson; Sudarshan Babu; Shao-Hua Sun; Aly A. Khan; Han Liu,cs.CE,https://huggingface.co/papers/2602.02093,https://arxiv.org/abs/2602.02093,/root/workspace/jepa/pdfs/2602.02093.pdf,Predicting latent cell embeddings from partial observations can learn dropout-robust single-cell representations better than masked count reconstruction.,"Introduces Cell-JEPA, which predicts cell-level embeddings from partial gene observations, and evaluates zero-shot cell-type clustering and perturbation prediction.","Cell-JEPA improves zero-shot transfer clustering over scGPT and improves absolute-state reconstruction in perturbation prediction, though not effect-size estimation.","The summary explicitly notes that effect-size estimation does not improve, indicating incomplete gains for perturbation modeling.",Combine JEPA-based representation learning with stronger perturbation-modeling methods for more complete cellular prediction.,abstract-level synthesis
